words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
商品,308,0.0,6.753246753246753,0.0,8.974025974025974,0.0,0.34415584415584416
商業,18,2.0,13.0,0.0,17.5,0.0,0.3333333333333333
商業模式,11,2.0,6.181818181818182,0.0,1.0909090909090908,0.0,0.18181818181818182
啊啊啊,11,7.0,13.909090909090908,2.0,18.0,0.0,0.18181818181818182
問價格,46,0.0,0.08695652173913043,0.0,0.0,0.0,0.32608695652173914
問題,151,2.0,192.78807947019868,0.0,15.450331125827814,0.0,17.834437086092716
喜歡,134,4.0,31.059701492537314,1.0,5.955223880597015,0.0,1.1194029850746268
單一,11,2.0,1.5454545454545454,0.0,0.18181818181818182,0.0,0.09090909090909091
單一顏色,46,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
單位,13,1.0,2.3846153846153846,0.0,0.38461538461538464,0.0,0.0
單純,15,1.0,3.466666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333
嘗試,13,3.0,5.846153846153846,1.0,1.3076923076923077,0.0,0.15384615384615385
回來,17,4.0,329.2352941176471,0.0,4.294117647058823,0.0,3.823529411764706
回到,15,2.0,6.133333333333334,0.0,1.2666666666666666,0.0,0.2
回家,21,5.0,6.857142857142857,0.0,0.6666666666666666,0.0,0.14285714285714285
回覆,36,5.0,12.86111111111111,1.0,6.083333333333333,0.0,0.2222222222222222
回訊息,15,2.0,6.6,1.0,3.6666666666666665,0.0,0.2
回饋,17,3.0,8.117647058823529,0.0,0.5882352941176471,0.0,1.1764705882352942
因此,16,3.5,5.625,0.0,1.0625,0.0,0.0
固態,16,0.5,0.75,0.0,0.0,0.0,0.375
圖案,17,0.0,3.3529411764705883,0.0,0.23529411764705882,0.0,0.058823529411764705
圖片,12,2.0,11.166666666666666,0.0,14.416666666666666,0.0,0.8333333333333334
團隊,17,2.0,3.0,0.0,0.17647058823529413,0.0,0.23529411764705882
在家,21,3.0,100.33333333333333,2.0,6.904761904761905,0.0,1.1428571428571428
在意,13,3.0,6.538461538461538,1.0,1.3076923076923077,0.0,0.07692307692307693
地區,15,2.0,5.6,0.0,5.333333333333333,0.0,0.13333333333333333
地圖,13,2.0,4.6923076923076925,0.0,0.0,0.0,0.07692307692307693
