words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
任務,17,7.0,9.764705882352942,0.0,0.5882352941176471,0.0,0.058823529411764705
企劃,10,21.0,28.0,1.0,1.2,0.0,0.3
企業,35,6.0,12.2,1.0,1.0571428571428572,0.0,0.14285714285714285
休息,14,13.0,2871.285714285714,0.0,19.571428571428573,0.0,91.28571428571429
使用,11,7.0,17.90909090909091,1.0,2.3636363636363638,0.0,1.1818181818181819
依照,78,14.5,20.05128205128205,0.0,1.0256410256410255,1.0,0.5512820512820513
信任,11,16.0,66.72727272727273,2.0,3.0,0.0,0.2727272727272727
假日,23,2.0,5.043478260869565,0.0,0.17391304347826086,0.0,0.0
偏財,22,44.5,54.13636363636363,7.0,7.2727272727272725,2.0,1.8636363636363635
做出,10,22.0,29.0,5.0,9.8,0.0,0.4
做到,12,19.5,24.833333333333332,0.0,1.5833333333333333,0.0,0.25
健康,16,11.0,9.5,0.0,0.4375,1.0,0.5625
價值,30,10.0,52.233333333333334,0.0,2.466666666666667,0.0,1.8666666666666667
優化,28,14.0,16.642857142857142,0.0,0.9642857142857143,0.0,0.39285714285714285
免費,10,5.5,6.1,1.0,1.4,0.0,0.6
內斂,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
全程,20,2.0,2.35,0.0,0.3,0.0,0.0
兩年,17,13.0,20.41176470588235,1.0,1.8823529411764706,1.0,0.7058823529411765
公司,62,10.0,52.32258064516129,0.0,1.935483870967742,0.0,0.8387096774193549
公益,44,2.0,2.5,0.0,0.29545454545454547,0.0,0.0
具備,12,10.0,14.916666666666666,0.0,0.75,0.5,0.5
出現,12,39.0,80.66666666666667,0.5,4.416666666666667,1.0,4.583333333333333
分享,83,9.0,18.72289156626506,1.0,3.4939759036144578,0.0,0.7831325301204819
分析,33,17.0,19.454545454545453,0.0,1.0,1.0,0.5151515151515151
分鐘,16,6.0,8.3125,1.0,1.5625,0.0,0.0
判斷,11,6.0,10.0,1.0,2.272727272727273,0.0,0.2727272727272727
別人,21,12.0,47.0,1.0,4.476190476190476,0.0,0.14285714285714285
到底,16,10.5,42.0,2.0,4.4375,0.0,1.3125
制定,13,17.0,21.384615384615383,0.0,0.6153846153846154,0.0,0.46153846153846156
前端,10,17.0,14.1,0.0,0.0,0.0,0.4
剛好,15,21.0,1366.2,2.0,16.6,0.0,43.8
創業,169,3.0,13.52662721893491,0.0,2.4201183431952664,0.0,0.08875739644970414
加班,10,4.5,9.0,0.0,0.4,0.0,0.0
助力,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
努力,25,8.0,11.92,1.0,2.08,0.0,0.16
區域,13,26.0,25.692307692307693,0.0,1.4615384615384615,1.0,0.6923076923076923
十年,16,13.5,19.4375,0.0,0.6875,0.0,0.5
協作,29,12.0,15.689655172413794,0.0,0.6206896551724138,0.0,0.4482758620689655
協助,15,14.0,17.4,1.0,3.6666666666666665,0.0,0.4
反而,11,8.0,15.181818181818182,1.0,2.0,0.0,0.18181818181818182
只有,38,6.0,15.421052631578947,0.0,0.7894736842105263,0.0,0.23684210526315788
只要,18,8.5,29.22222222222222,0.5,5.055555555555555,0.0,0.16666666666666666
台中,11,17.0,24.636363636363637,1.0,2.090909090909091,1.0,0.9090909090909091
台北,58,15.5,21.137931034482758,0.0,1.0689655172413792,0.0,0.5
台灣,18,11.5,17.0,0.5,2.1666666666666665,0.0,0.1111111111111111
合作,51,18.0,28.80392156862745,1.0,3.6862745098039214,0.0,0.45098039215686275
品牌,69,17.0,24.08695652173913,1.0,1.8405797101449275,0.0,0.391304347826087
商品,14,4.5,14.214285714285714,0.0,0.8571428571428571,0.0,0.35714285714285715
商業,38,6.5,10.763157894736842,0.0,0.5,0.0,0.23684210526315788
問題,51,7.0,26.45098039215686,0.0,1.8431372549019607,0.0,0.9607843137254902
喜歡,25,14.0,15.76,0.0,0.88,0.0,0.2
回事,21,2.0,3.5714285714285716,0.0,0.42857142857142855,0.0,0.047619047619047616
回來,15,8.0,13.2,0.0,0.4666666666666667,0.0,0.3333333333333333
回到,13,11.0,15.23076923076923,0.0,0.8461538461538461,0.0,0.15384615384615385
回應,13,89.0,126.07692307692308,16.0,45.15384615384615,0.0,0.6153846153846154
回收,10,12.0,15.9,0.0,0.0,0.0,0.2
回覆,10,4.0,4.4,1.5,3.5,0.0,0.0
國際,19,14.0,18.0,0.0,1.263157894736842,0.0,0.47368421052631576
團隊,81,10.0,20.395061728395063,0.0,1.5185185185185186,0.0,0.7283950617283951
在意,18,2.5,5.444444444444445,0.0,0.16666666666666666,0.0,0.0
地方,14,13.0,30.785714285714285,0.5,3.642857142857143,0.0,0.35714285714285715
執行,37,13.0,16.72972972972973,0.0,0.8108108108108109,0.0,0.40540540540540543
培訓,14,6.0,12.571428571428571,2.0,2.357142857142857,0.0,0.07142857142857142
報名,30,2.5,4.333333333333333,0.0,0.9333333333333333,0.0,0.1
壓力,11,17.0,28.545454545454547,0.0,1.7272727272727273,0.0,0.09090909090909091
外商,21,22.0,24.19047619047619,0.0,0.8571428571428571,1.0,0.5714285714285714
夜晚,11,10.0,11.818181818181818,0.0,0.0,0.0,0.0
夥伴,15,19.0,16.8,2.0,2.4,0.0,0.2
大型,14,27.0,28.928571428571427,0.5,1.2857142857142858,0.0,0.35714285714285715
失敗,10,7.0,25.0,0.0,1.1,0.0,1.0
好像,10,11.0,18.0,0.0,4.9,0.0,0.3
好好,18,11.0,21.055555555555557,1.0,1.9444444444444444,0.0,0.7222222222222222
好評,17,2.0,2.0588235294117645,0.0,0.0,0.0,0.0
如果,85,11.0,42.83529411764706,1.0,11.211764705882352,0.0,0.8352941176470589
學員,29,3.0,13.586206896551724,0.0,3.3448275862068964,0.0,0.3448275862068966
學會,10,7.5,9.8,0.0,0.1,0.0,0.1
學習,29,8.0,16.93103448275862,0.0,2.1724137931034484,0.0,0.27586206896551724
安全,12,18.5,23.25,1.5,2.25,1.0,0.6666666666666666
安心,13,13.0,19.76923076923077,0.0,1.9230769230769231,0.0,0.5384615384615384
完全,14,13.0,19.0,1.0,2.357142857142857,0.0,0.21428571428571427
完成,29,12.0,13.482758620689655,0.0,0.3448275862068966,0.0,0.27586206896551724
完整,10,24.5,31.3,1.0,2.3,0.5,1.5
官方,16,65.0,52.75,24.0,16.625,2.0,1.375
客戶,53,17.0,22.641509433962263,1.0,2.547169811320755,1.0,0.5849056603773585
害怕,10,13.5,136.5,0.5,5.5,0.0,5.8
容易,47,27.0,42.02127659574468,2.0,6.170212765957447,1.0,0.7659574468085106
專案,43,20.0,36.48837209302326,1.0,2.488372093023256,0.0,1.302325581395349
專業,22,17.0,23.181818181818183,0.5,1.0909090909090908,0.0,0.22727272727272727
專注,10,16.0,18.8,1.0,0.7,0.0,0.4
專長,36,2.0,2.1666666666666665,0.0,0.05555555555555555,0.0,0.0
對方,15,12.0,30.733333333333334,2.0,6.2,0.0,0.6
尷尬,10,8.5,13.8,1.5,1.3,0.0,0.1
工作,82,13.0,86.8048780487805,0.5,3.9390243902439024,0.0,3.768292682926829
工具,30,24.0,42.5,1.5,4.033333333333333,0.0,3.5
工商,19,2.0,2.3684210526315788,0.0,0.0,0.0,0.0
工程,20,12.0,21.45,0.0,0.95,0.0,0.5
市場,62,17.0,42.274193548387096,0.0,2.096774193548387,1.0,0.7580645161290323
市集,11,3.0,3.909090909090909,0.0,0.18181818181818182,0.0,0.0
布姐,27,2.0,3.6296296296296298,0.0,0.037037037037037035,0.0,0.037037037037037035
希望,46,17.0,34.130434782608695,1.5,11.891304347826088,0.0,0.5652173913043478
常常,12,11.0,31.416666666666668,0.0,2.4166666666666665,0.0,1.0
常用,10,11.0,11.0,2.0,2.0,0.0,0.0
幫助,13,9.0,21.153846153846153,1.0,3.0,0.0,0.0
平台,36,15.0,33.44444444444444,0.0,2.2777777777777777,0.0,0.3888888888888889
年度,15,25.0,28.0,1.0,1.9333333333333333,0.0,0.4
幸運數,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
幸運色,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
幾個,12,8.5,23.25,1.5,3.0833333333333335,0.0,1.1666666666666667
廣告,12,18.5,35.916666666666664,1.0,17.583333333333332,0.0,0.5833333333333334
建構,20,2.0,3.65,0.0,0.2,0.0,0.05
建立,28,14.0,19.642857142857142,0.0,1.1785714285714286,0.0,0.32142857142857145
建置,11,8.0,12.181818181818182,0.0,0.18181818181818182,1.0,0.5454545454545454
建議,36,15.0,19.944444444444443,0.0,1.6666666666666667,0.0,0.5
強勢,12,10.0,10.0,0.0,0.0,0.0,0.0
影片,13,17.0,32.61538461538461,1.0,3.230769230769231,0.0,1.8461538461538463
得到,12,18.0,66.33333333333333,0.0,4.75,0.0,3.5833333333333335
從技術,18,2.0,2.1666666666666665,0.0,0.05555555555555555,0.0,0.0
心咒,11,12.0,15.090909090909092,0.0,0.0,0.0,0.18181818181818182
快樂,10,43.5,42.6,8.5,11.6,0.0,0.1
快速,18,10.0,18.0,0.0,1.8888888888888888,0.0,0.3333333333333333
思維,38,4.0,10.421052631578947,0.0,0.3157894736842105,0.0,0.34210526315789475
思考,52,5.0,15.51923076923077,0.0,1.7884615384615385,0.0,0.25
情況,15,9.0,13.066666666666666,0.0,0.6,0.0,0.2
情緒,35,44.0,48.885714285714286,7.0,5.742857142857143,1.0,1.1714285714285715
想法,16,10.0,21.0,1.5,2.75,0.0,0.5
想要,21,17.0,25.571428571428573,1.0,4.714285714285714,0.0,0.3333333333333333
意識,10,17.5,30.6,0.5,4.5,0.5,0.8
感受,14,9.5,49.5,0.5,3.7857142857142856,0.0,2.9285714285714284
感覺,40,6.5,51.2,0.0,4.05,0.0,2.7
慢慢,45,14.0,26.244444444444444,0.0,2.111111111111111,0.0,0.2222222222222222
懂得,11,14.0,24.0,0.0,0.18181818181818182,0.0,0.5454545454545454
成功,27,12.0,11.62962962962963,1.0,1.1851851851851851,0.0,0.2222222222222222
成效,11,19.0,18.636363636363637,0.0,0.5454545454545454,0.0,0.45454545454545453
成本,13,15.0,23.53846153846154,2.0,3.1538461538461537,0.0,0.3076923076923077
成為,14,8.0,37.07142857142857,1.5,1.8571428571428572,0.0,0.07142857142857142
成長,32,17.0,35.78125,0.0,2.5,0.0,0.46875
