words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
一樣,89,21.0,64.26966292134831,2.0,13.707865168539326,0.0,1.5730337078651686
一次,87,25.0,65.816091954023,3.0,9.528735632183908,0.0,1.1379310344827587
一步,28,17.0,37.035714285714285,2.0,7.5,0.0,0.32142857142857145
一段,29,8.0,89.65517241379311,0.0,2.2413793103448274,0.0,4.517241379310345
一種,41,11.0,43.75609756097561,2.0,3.8536585365853657,0.0,1.3170731707317074
一篇,16,26.0,45.375,2.0,33.9375,0.5,1.875
一路,18,62.0,117.55555555555556,14.0,32.44444444444444,0.5,1.3333333333333333
一邊,11,2.0,8.272727272727273,0.0,1.0909090909090908,0.0,0.0
一開始,25,27.0,103.56,3.0,17.04,0.0,2.52
一間,13,19.0,132.07692307692307,1.0,28.846153846153847,0.0,0.8461538461538461
一點,66,40.0,117.6969696969697,4.0,8.378787878787879,0.0,2.1363636363636362
三件,13,31.0,73.0,7.0,10.923076923076923,1.0,1.3076923076923077
三個,13,15.0,42.76923076923077,1.0,1.6923076923076923,0.0,0.3076923076923077
上架,27,38.0,61.370370370370374,4.0,9.777777777777779,0.0,1.962962962962963
上次,19,14.0,71.6842105263158,4.0,7.631578947368421,1.0,1.368421052631579
上班,24,40.0,68.375,3.0,26.125,0.0,0.875
下來,23,30.0,81.78260869565217,2.0,5.3478260869565215,0.0,2.0434782608695654
下午,22,15.0,82.36363636363636,1.5,8.818181818181818,0.5,1.0909090909090908
下單,28,21.5,69.57142857142857,3.5,18.285714285714285,1.0,1.6785714285714286
下次,18,18.0,36.388888888888886,7.0,7.555555555555555,0.0,0.4444444444444444
下班,12,31.0,40.666666666666664,6.5,18.75,0.0,0.6666666666666666
下面,11,18.0,198.1818181818182,5.0,27.272727272727273,0.0,11.818181818181818
不了,10,6.5,21.1,0.0,6.2,0.0,0.7
不到,32,30.5,63.46875,2.5,10.59375,0.0,1.78125
不同,54,17.0,69.81481481481481,2.0,7.592592592592593,0.0,3.037037037037037
不夠,29,4.0,15.03448275862069,0.0,2.5517241379310347,0.0,0.10344827586206896
不好,36,27.5,96.97222222222223,3.0,8.555555555555555,0.0,2.9444444444444446
不如,10,7.5,49.5,0.0,11.6,0.0,0.7
不怕,14,19.5,133.35714285714286,1.5,6.714285714285714,0.0,1.1428571428571428
不想,39,12.0,55.56410256410256,2.0,7.0,0.0,0.4358974358974359
不敢,26,7.5,27.923076923076923,0.0,2.1923076923076925,0.0,0.4230769230769231
不斷,16,19.5,81.375,1.0,8.625,0.0,1.0
不然,21,24.0,81.76190476190476,3.0,4.809523809523809,0.0,2.0952380952380953
不管,30,30.0,118.23333333333333,3.0,20.633333333333333,0.0,4.9
不行,18,29.5,82.27777777777777,2.5,16.5,0.0,0.8888888888888888
不錯,10,11.5,31.6,1.5,4.5,0.0,0.6
世界,63,16.0,34.98412698412698,0.0,3.3492063492063493,0.0,0.2698412698412698
中山站,20,66.0,356.45,2.5,16.75,2.5,8.6
主動,14,28.0,47.142857142857146,2.0,39.714285714285715,0.0,1.5
主管,10,54.5,221.3,3.0,13.3,1.0,2.0
主要,14,15.0,28.785714285714285,1.5,8.928571428571429,0.0,0.14285714285714285
主題,17,10.0,205.94117647058823,1.0,6.352941176470588,0.0,18.235294117647058
之路,10,13.0,76.3,0.0,9.2,0.0,0.4
之間,17,10.0,187.23529411764707,2.0,7.823529411764706,0.0,1.7058823529411764
乳酪,17,28.0,33.0,3.0,23.176470588235293,1.0,1.0
了解,26,8.5,48.96153846153846,1.0,3.5384615384615383,0.0,0.34615384615384615
事宸,17,2.0,3.3529411764705883,0.0,0.058823529411764705,0.0,0.058823529411764705
事業,29,23.0,38.724137931034484,3.0,4.827586206896552,0.0,2.1379310344827585
互動,17,10.0,92.29411764705883,0.0,52.529411764705884,0.0,1.1176470588235294
互相,39,32.0,71.61538461538461,13.0,34.56410256410256,0.0,0.28205128205128205
互追,47,31.0,46.48936170212766,45.0,51.319148936170215,1.0,0.8723404255319149
亞洲,10,11.5,10.9,1.0,2.4,2.5,3.3
交流,15,14.0,22.533333333333335,3.0,9.266666666666667,0.0,1.3333333333333333
享受,16,12.5,75.375,3.0,7.0,0.0,0.1875
人來,13,23.0,412.3076923076923,2.0,19.76923076923077,0.0,9.461538461538462
人力,21,98.0,177.66666666666666,12.0,22.0,3.0,8.333333333333334
人會,13,41.0,160.3846153846154,2.0,7.846153846153846,2.0,2.1538461538461537
人潮,10,84.5,82.9,4.0,5.9,1.0,1.1
人物,15,31.0,39.6,4.0,7.0,1.0,4.933333333333334
人生,120,10.0,53.3,1.0,5.466666666666667,0.0,1.525
今年,72,14.0,78.19444444444444,3.0,13.48611111111111,0.0,2.5
介紹,25,28.0,43.36,3.0,4.96,1.0,2.16
仍然,10,30.5,62.1,2.0,6.3,0.0,2.1
付出,11,4.0,12.090909090909092,0.0,0.2727272727272727,0.0,0.36363636363636365
付費,10,7.0,7.5,0.0,2.7,0.0,0.1
代表,29,8.0,30.413793103448278,0.0,4.448275862068965,0.0,0.5517241379310345
以上,41,21.0,76.39024390243902,3.0,8.707317073170731,1.0,3.2195121951219514
以下,18,16.5,78.88888888888889,4.0,7.444444444444445,0.0,4.111111111111111
以前,54,26.0,72.37037037037037,2.0,4.111111111111111,0.0,2.240740740740741
以及,10,13.5,102.7,0.5,2.8,0.0,0.5
以外,14,84.5,131.78571428571428,3.5,6.0,1.5,5.357142857142857
以為,15,19.0,98.26666666666667,1.0,17.333333333333332,0.0,0.7333333333333333
任何,28,34.0,75.07142857142857,4.0,9.571428571428571,0.0,1.1428571428571428
任務,12,17.0,18.416666666666668,1.0,1.6666666666666667,0.0,0.6666666666666666
企劃,21,9.0,24.238095238095237,1.0,3.619047619047619,0.0,0.7619047619047619
企業,30,5.0,11.3,0.0,1.8666666666666667,0.0,0.2
休息,25,23.0,90.48,3.0,7.36,0.0,0.52
位數,17,1.0,16.058823529411764,0.0,2.1176470588235294,0.0,0.4117647058823529
位置,15,11.0,220.86666666666667,0.0,6.666666666666667,0.0,31.066666666666666
作品,20,36.5,116.8,1.0,16.45,0.0,2.1
作者,17,17.0,36.76470588235294,1.0,13.0,0.0,0.5882352941176471
你會,18,11.5,34.111111111111114,2.0,32.77777777777778,0.0,0.6666666666666666
你現,16,1.0,33.375,0.0,2.0,0.0,0.1875
使用,34,10.0,140.1764705882353,1.5,14.647058823529411,0.0,2.1176470588235294
使用者,10,7.5,8.9,1.5,1.5,0.0,0.2
例如,19,29.0,46.1578947368421,0.0,6.7368421052631575,0.0,2.3157894736842106
供應,10,17.0,68.6,1.0,6.8,0.0,0.5
便宜,29,23.0,123.37931034482759,2.0,16.20689655172414,1.0,5.517241379310345
保持,12,26.0,83.33333333333333,1.0,4.166666666666667,0.0,0.6666666666666666
保護,11,41.0,104.63636363636364,2.0,5.363636363636363,0.0,4.090909090909091
信任,21,6.0,21.476190476190474,0.0,2.761904761904762,0.0,0.38095238095238093
信心,10,42.5,53.7,11.0,13.5,0.0,0.1
倉庫,18,141.0,160.61111111111111,26.0,21.27777777777778,1.0,1.2777777777777777
個人品牌,19,27.0,103.57894736842105,3.0,3.0,0.0,7.526315789473684
個案,34,0.0,1.7352941176470589,0.0,0.6764705882352942,0.0,0.0
倒數,14,7.5,10.357142857142858,1.0,1.1428571428571428,0.0,0.6428571428571429
值得,42,11.0,36.857142857142854,0.0,3.0238095238095237,0.0,0.7380952380952381
假日,12,24.5,60.75,2.5,4.583333333333333,0.0,1.1666666666666667
做出,16,39.0,138.5,4.5,7.6875,0.5,4.9375
做到,41,27.0,196.6341463414634,3.0,26.21951219512195,0.0,8.097560975609756
做好,25,31.0,104.72,3.0,8.6,0.0,3.48
停下,13,2.0,14.0,0.0,1.2307692307692308,0.0,0.7692307692307693
健康,24,9.5,25.458333333333332,1.0,3.0833333333333335,0.0,1.0
健身,13,83.0,100.38461538461539,4.0,10.846153846153847,1.0,1.4615384615384615
偷偷,20,54.5,91.05,5.5,11.5,1.0,1.5
傳統,15,0.0,5.666666666666667,0.0,0.6,0.0,0.2
像是,27,15.0,69.51851851851852,1.0,7.407407407407407,0.0,0.8148148148148148
價值,51,10.0,32.294117647058826,1.0,3.8627450980392157,0.0,0.7254901960784313
價格,34,18.5,98.29411764705883,2.0,11.676470588235293,0.0,5.117647058823529
優先,11,3.0,61.0,0.0,5.7272727272727275,0.0,1.2727272727272727
優勢,10,15.5,51.4,2.5,6.6,1.0,4.2
優化,20,13.0,29.4,1.0,5.2,0.0,1.05
優惠,23,24.0,40.78260869565217,2.0,4.043478260869565,1.0,2.217391304347826
優質,10,6.5,24.6,0.0,25.1,0.0,0.0
充滿,16,18.5,63.875,3.0,8.4375,0.0,0.25
先來,10,22.0,58.6,27.0,85.2,0.0,0.5
免費,33,19.0,116.48484848484848,2.0,5.818181818181818,1.0,18.515151515151516
免運,25,25.0,81.96,2.0,8.12,1.0,4.48
內心,13,19.0,38.38461538461539,2.0,10.461538461538462,0.0,0.15384615384615385
全家,10,4.5,15.0,0.0,0.5,0.0,1.0
全職,13,51.0,58.76923076923077,4.0,5.923076923076923,0.0,0.46153846153846156
全部,15,18.0,35.4,2.0,5.0,0.0,0.6
兩個,31,28.0,139.4516129032258,3.0,11.35483870967742,0.0,4.870967741935484
公司,96,43.5,164.33333333333334,3.0,12.635416666666666,0.0,3.5625
公益,10,2.5,8.8,0.0,7.9,0.0,0.3
其他,43,29.0,56.16279069767442,1.0,6.930232558139535,0.0,1.3953488372093024
再來,12,31.5,97.41666666666667,5.0,13.833333333333334,1.0,2.5
冬天,12,21.0,50.583333333333336,2.0,3.1666666666666665,0.0,0.08333333333333333
出去,32,33.5,236.625,4.0,20.46875,0.0,11.625
出國,12,22.5,76.58333333333333,2.5,4.583333333333333,0.0,1.5833333333333333
出現,36,20.5,40.5,1.5,10.583333333333334,0.0,0.19444444444444445
出貨,45,79.0,78.97777777777777,6.0,14.666666666666666,1.0,1.2666666666666666
出門,18,19.5,23.666666666666668,3.0,4.277777777777778,0.0,0.3333333333333333
分享,143,19.0,79.48251748251748,2.0,11.503496503496503,0.0,5.580419580419581
分析,12,7.5,46.0,0.5,3.0833333333333335,0.0,8.0
分鐘,25,22.0,56.48,3.0,11.04,0.0,0.52
划算,10,20.0,27.8,0.5,4.8,1.0,2.0
初期,10,55.0,238.5,1.0,26.2,1.0,13.6
利潤,10,76.5,60.3,4.0,5.2,2.5,2.0
到現,12,110.5,147.41666666666666,12.0,28.416666666666668,0.5,1.9166666666666667
前進,14,19.0,80.64285714285714,1.0,36.785714285714285,0.0,0.42857142857142855
剛剛,35,23.0,43.857142857142854,2.0,9.114285714285714,0.0,0.6571428571428571
剛好,29,27.0,52.724137931034484,3.0,7.103448275862069,1.0,2.9310344827586206
剩下,14,10.0,13.928571428571429,0.0,1.9285714285714286,0.0,0.8571428571428571
副業,14,1.5,161.57142857142858,0.0,19.0,0.0,9.071428571428571
創意,18,12.0,258.1111111111111,1.0,9.555555555555555,0.0,11.277777777777779
創業,353,23.0,77.15014164305948,3.0,23.708215297450426,0.0,1.3342776203966005
創業者,16,10.5,23.5,2.0,16.9375,0.0,0.125
創造,26,28.5,114.46153846153847,3.0,9.346153846153847,0.0,3.5384615384615383
力量,26,5.0,13.923076923076923,0.0,1.1153846153846154,0.0,0.38461538461538464
功能,18,24.5,150.33333333333334,3.5,16.666666666666668,0.5,11.333333333333334
加上,21,28.0,82.19047619047619,2.0,12.0,0.0,1.619047619047619
加入,32,8.0,30.8125,0.0,6.6875,0.0,0.5625
加油,47,31.0,54.787234042553195,29.0,53.57446808510638,0.0,1.0212765957446808
加班,14,24.5,154.21428571428572,2.5,5.714285714285714,0.0,1.2857142857142858
助理,10,4.5,6.8,1.0,1.7,0.0,0.1
努力,129,19.0,62.81395348837209,1.0,25.25581395348837,0.0,0.7984496124031008
勇敢,14,15.0,53.642857142857146,1.0,8.142857142857142,0.0,0.42857142857142855
動力,12,19.5,26.666666666666668,1.0,3.5833333333333335,0.0,0.25
動態,12,10.0,49.333333333333336,0.0,2.4166666666666665,0.0,1.0833333333333333
包含,20,5.5,17.0,0.0,2.05,0.0,0.6
包材,10,21.5,37.5,2.0,4.2,0.0,0.5
包裝,21,33.0,42.714285714285715,3.0,3.4285714285714284,0.0,1.0
包裹,14,95.0,101.42857142857143,3.0,10.857142857142858,1.0,1.0714285714285714
包貨,17,5.0,30.529411764705884,0.0,4.470588235294118,0.0,0.5294117647058824
升級,27,1.0,40.22222222222222,0.0,5.37037037037037,0.0,0.6666666666666666
半夜,12,17.0,29.083333333333332,2.5,4.333333333333333,0.0,0.3333333333333333
協助,17,1.0,16.58823529411765,0.0,1.9411764705882353,0.0,0.058823529411764705
即便,10,29.0,26.6,2.0,2.5,0.0,0.4
即可,16,13.5,16.5,1.0,5.1875,0.0,0.875
即將,11,38.0,28.636363636363637,1.0,4.2727272727272725,0.0,3.3636363636363638
原來,32,11.5,80.78125,1.0,2.90625,0.0,1.28125
原因,17,23.0,131.64705882352942,2.0,15.823529411764707,0.0,3.0
原料,12,1.0,2.5833333333333335,0.0,0.9166666666666666,0.0,0.25
原本,21,24.0,36.04761904761905,3.0,5.190476190476191,0.0,0.47619047619047616
厲害,21,35.0,136.23809523809524,3.0,26.571428571428573,0.0,6.0
去年,21,23.0,37.04761904761905,1.0,2.8095238095238093,0.0,0.2857142857142857
參加,25,23.0,50.88,3.0,8.08,0.0,2.4
參考,19,19.0,28.63157894736842,1.0,16.157894736842106,0.0,0.5789473684210527
反應,10,68.0,271.2,2.0,10.9,0.5,1.2
反而,30,8.5,23.1,0.0,2.2666666666666666,0.0,0.23333333333333334
受眾,25,8.0,8.84,0.0,0.4,0.0,0.08
口味,27,38.0,48.22222222222222,4.0,5.592592592592593,1.0,2.074074074074074
另外,17,40.0,73.23529411764706,5.0,8.0,1.0,1.3529411764705883
只會,17,6.0,11.941176470588236,0.0,1.6470588235294117,0.0,0.0
只能,38,20.0,84.34210526315789,3.0,7.394736842105263,0.0,2.0526315789473686
只要,72,6.0,27.36111111111111,0.5,9.291666666666666,0.0,0.5277777777777778
可怕,10,12.0,81.2,3.0,24.2,0.0,1.1
可是,10,12.0,35.0,0.0,0.8,0.0,0.1
台中,13,18.0,17.307692307692307,0.0,8.923076923076923,0.0,0.38461538461538464
台北,27,9.0,160.7037037037037,2.0,10.222222222222221,0.0,0.9259259259259259
台灣,40,15.0,168.775,0.0,20.325,0.0,10.375
各位,48,33.5,59.875,8.0,34.020833333333336,0.0,1.5625
各種,28,25.0,65.0,2.0,3.642857142857143,0.0,2.607142857142857
合作,51,12.0,59.98039215686274,1.0,14.215686274509803,0.0,1.6470588235294117
同一,11,8.0,12.454545454545455,0.0,1.0909090909090908,0.0,0.0
同事,12,19.5,36.833333333333336,2.0,4.583333333333333,0.0,0.16666666666666666
同時,18,19.0,47.888888888888886,1.5,6.222222222222222,0.0,0.3333333333333333
同樣,14,32.0,48.5,2.0,3.7857142857142856,0.5,0.9285714285714286
吐司,39,21.0,34.61538461538461,2.0,6.205128205128205,2.0,2.3076923076923075
吸引,26,28.5,64.46153846153847,1.0,4.076923076923077,0.0,2.076923076923077
呈現,13,46.0,100.61538461538461,5.0,6.923076923076923,1.0,5.461538461538462
告訴,16,21.0,53.5625,1.5,7.0625,1.0,1.3125
味道,29,25.0,43.758620689655174,3.0,6.827586206896552,0.0,1.1379310344827587
咖啡,18,9.0,42.666666666666664,3.0,6.5,0.0,0.7222222222222222
品牌,128,19.5,95.5625,2.0,26.9453125,0.0,4.5390625
品質,36,42.0,76.36111111111111,4.0,8.63888888888889,0.0,0.8055555555555556
哈哈哈,18,34.0,148.16666666666666,6.5,11.833333333333334,0.0,0.8333333333333334
哪些,20,17.0,174.2,7.5,20.95,1.0,1.6
哪裡,23,15.0,32.130434782608695,3.0,10.521739130434783,0.0,0.6956521739130435
售完,10,90.5,94.1,8.0,12.6,2.0,2.4
商品,126,71.0,151.04761904761904,4.0,25.80952380952381,2.0,6.301587301587301
商圈,12,57.5,488.5833333333333,3.0,25.833333333333332,2.5,11.75
喜歡,176,26.5,99.0909090909091,3.0,16.255681818181817,0.0,2.6818181818181817
單價,11,136.0,147.27272727272728,21.0,23.272727272727273,4.0,6.818181818181818
單純,12,9.0,18.25,0.0,1.4166666666666667,0.0,0.25
單追,12,54.0,53.5,82.0,73.5,0.5,0.75
嘗試,36,35.5,54.333333333333336,2.0,4.166666666666667,0.0,0.9444444444444444
四年,28,20.0,37.285714285714285,2.0,5.928571428571429,0.0,0.2857142857142857
回到,18,13.0,29.72222222222222,2.0,5.888888888888889,0.0,0.1111111111111111
回家,24,22.0,173.625,3.0,15.333333333333334,0.0,6.333333333333333
回收,11,0.0,12.090909090909092,0.0,1.3636363636363635,0.0,0.09090909090909091
回覆,18,15.0,32.27777777777778,1.0,3.0555555555555554,0.0,0.5
回饋,21,41.0,48.42857142857143,5.0,9.476190476190476,2.0,3.380952380952381
困擾,13,7.0,17.153846153846153,2.0,5.076923076923077,0.0,0.23076923076923078
固定,10,14.0,71.1,0.0,4.7,0.0,1.5
圖片,26,36.0,127.42307692307692,2.5,4.615384615384615,2.0,4.846153846153846
團隊,24,5.5,12.083333333333334,1.0,1.7083333333333333,0.0,0.875
在家,23,26.0,58.73913043478261,4.0,6.521739130434782,0.0,0.17391304347826086
在意,12,37.0,215.66666666666666,1.5,10.666666666666666,1.0,2.75
地震,10,7.5,22.3,0.5,2.0,0.0,0.2
地點,12,12.0,14.333333333333334,0.5,8.25,0.0,1.0833333333333333
執行,17,19.0,25.352941176470587,1.0,3.1176470588235294,0.0,0.4117647058823529
基本,17,14.0,30.235294117647058,3.0,5.294117647058823,0.0,1.1764705882352942
基礎,10,206.0,126.5,10.0,6.4,45.0,27.0
堅持,22,48.0,88.9090909090909,8.5,43.36363636363637,0.0,1.4545454545454546
報名,24,9.0,11.25,0.5,3.4583333333333335,0.0,0.625
增加,27,21.0,94.11111111111111,2.0,6.333333333333333,0.0,3.8518518518518516
壓力,38,16.5,46.76315789473684,0.5,9.105263157894736,0.0,0.5526315789473685
多少,39,22.0,70.58974358974359,2.0,6.0,0.0,0.7435897435897436
夥伴,26,10.5,15.653846153846153,1.0,1.5769230769230769,0.0,0.2692307692307692
大學,15,29.0,260.4,5.0,7.533333333333333,0.0,1.0
大概,26,26.5,69.92307692307692,2.0,9.346153846153847,0.0,2.076923076923077
大部分,10,57.0,67.4,2.5,2.7,0.5,0.8
大量,12,19.0,48.916666666666664,3.0,7.0,0.5,0.75
天氣,31,30.0,58.54838709677419,3.0,7.838709677419355,0.0,1.1935483870967742
天然,11,51.0,61.45454545454545,3.0,6.181818181818182,1.0,3.6363636363636362
太多,16,32.0,57.625,1.5,3.375,0.0,1.4375
失去,15,29.0,135.4,1.0,2.466666666666667,0.0,4.533333333333333
失敗,15,37.0,172.2,3.0,23.333333333333332,0.0,9.0
夾心,34,10.0,134.7058823529412,3.0,30.352941176470587,1.0,1.6176470588235294
女兒,13,17.0,217.23076923076923,4.0,9.76923076923077,0.0,1.0769230769230769
女孩,40,5.5,9.8,4.0,7.625,0.0,0.025
女性,10,5.0,6.1,0.0,0.8,0.0,0.2
女生,95,4.0,14.157894736842104,0.0,3.557894736842105,0.0,0.21052631578947367
奶酥,23,31.0,40.08695652173913,3.0,6.260869565217392,3.0,3.1739130434782608
好像,29,23.0,77.20689655172414,1.0,15.482758620689655,0.0,1.1724137931034482
好吃,36,33.5,81.33333333333333,6.0,16.944444444444443,1.0,2.138888888888889
好多,24,23.5,257.9166666666667,2.5,14.875,0.0,5.333333333333333
好奇,19,21.0,269.05263157894734,21.0,53.1578947368421,0.0,6.578947368421052
好好,42,21.5,56.333333333333336,1.5,8.476190476190476,0.0,0.38095238095238093
好玩,18,26.0,207.38888888888889,3.5,10.166666666666666,0.0,7.833333333333333
好看,18,24.0,94.44444444444444,2.0,4.111111111111111,0.0,2.8333333333333335
如下,10,9.5,113.2,3.5,31.1,0.0,24.6
妹妹,10,24.5,80.3,1.5,1.7,0.0,0.1
媽媽,18,32.5,197.83333333333334,3.5,7.333333333333333,0.0,1.2777777777777777
存在,18,16.0,313.77777777777777,2.0,15.11111111111111,0.0,7.0
存款,14,24.0,115.14285714285714,2.0,8.642857142857142,0.0,1.0
孩子,12,12.0,15.083333333333334,2.0,5.416666666666667,0.0,0.08333333333333333
學員,10,5.5,6.4,0.0,0.5,0.0,0.2
學會,19,15.0,60.0,0.0,6.473684210526316,0.0,0.3157894736842105
學生,19,12.0,34.68421052631579,1.0,3.8947368421052633,0.0,0.3157894736842105
學習,47,32.0,61.361702127659576,2.0,6.638297872340425,0.0,1.702127659574468
宇宙,13,4.0,12.23076923076923,0.0,1.3076923076923077,0.0,0.3076923076923077
安全,12,7.5,13.5,1.5,5.166666666666667,0.0,0.0
安心,15,19.0,46.2,1.0,5.4,1.0,3.2666666666666666
安息,11,9.0,28.727272727272727,3.0,3.0,0.0,0.0
安排,22,21.0,59.86363636363637,2.5,5.681818181818182,0.0,1.1818181818181819
安親,16,40.0,45.875,48.5,53.1875,0.0,0.5
完售,23,132.0,132.6086956521739,12.0,13.869565217391305,1.0,1.173913043478261
完成,56,10.0,18.642857142857142,1.0,3.0535714285714284,0.0,0.35714285714285715
完整,33,12.0,35.63636363636363,1.0,7.9393939393939394,0.0,0.6363636363636364
完美,15,4.0,21.4,0.0,2.3333333333333335,0.0,0.7333333333333333
官方,11,6.0,12.090909090909092,0.0,1.0909090909090908,0.0,1.4545454545454546
