words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
你會,18,11.5,34.111111111111114,2.0,32.77777777777778,0.0,0.6666666666666666,14
你現,16,1.0,33.375,0.0,2.0,0.0,0.1875,5
使用,34,10.0,51.0,1.5,3.5294117647058822,0.0,1.6764705882352942,15
使用者,10,7.5,8.9,1.5,1.5,0.0,0.2,4
例如,20,24.0,44.8,0.5,6.5,0.0,2.2,6
供應,10,17.0,68.6,1.0,6.8,0.0,0.5,6
便宜,29,23.0,57.03448275862069,2.0,8.068965517241379,1.0,1.1724137931034482,14
保持,12,26.0,83.33333333333333,1.0,4.166666666666667,0.0,0.6666666666666666,7
保護,11,41.0,104.63636363636364,2.0,5.363636363636363,0.0,4.090909090909091,8
信任,21,6.0,21.476190476190474,0.0,2.761904761904762,0.0,0.38095238095238093,12
信心,10,42.5,53.7,11.0,13.5,0.0,0.1,6
倉庫,18,141.0,160.61111111111111,26.0,21.27777777777778,1.0,1.2777777777777777,2
個人品牌,18,26.5,29.444444444444443,3.0,2.888888888888889,0.0,0.3888888888888889,4
個案,34,0.0,1.7352941176470589,0.0,0.6764705882352942,0.0,0.0,2
倒數,14,7.5,10.357142857142858,1.0,1.1428571428571428,0.0,0.6428571428571429,4
值得,42,11.0,36.857142857142854,0.0,3.0238095238095237,0.0,0.7380952380952381,16
假日,12,24.5,60.75,2.5,4.583333333333333,0.0,1.1666666666666667,7
做出,16,39.0,138.5,4.5,7.6875,0.5,4.9375,9
做到,40,26.0,85.45,2.5,14.6,0.0,2.2,17
做好,24,29.0,48.166666666666664,2.0,7.166666666666667,0.0,0.875,11
停下,13,2.0,14.0,0.0,1.2307692307692308,0.0,0.7692307692307693,8
健康,24,9.5,25.458333333333332,1.0,3.0833333333333335,0.0,1.0,10
健身,13,83.0,100.38461538461539,4.0,10.846153846153847,1.0,1.4615384615384615,6
偷偷,20,54.5,91.05,5.5,11.5,1.0,1.5,13
傳統,15,0.0,5.666666666666667,0.0,0.6,0.0,0.2,5
像是,27,15.0,69.51851851851852,1.0,7.407407407407407,0.0,0.8148148148148148,13
價值,52,11.0,32.51923076923077,1.0,3.8461538461538463,0.0,0.7115384615384616,14
價格,33,18.0,41.63636363636363,2.0,4.787878787878788,0.0,1.4545454545454546,11
優先,11,3.0,61.0,0.0,5.7272727272727275,0.0,1.2727272727272727,7
優勢,10,15.5,51.4,2.5,6.6,1.0,4.2,8
優化,20,13.0,29.4,1.0,5.2,0.0,1.05,8
優惠,23,24.0,40.78260869565217,2.0,4.043478260869565,1.0,2.217391304347826,10
優質,10,6.5,24.6,0.0,25.1,0.0,0.0,5
充滿,16,18.5,63.875,3.0,8.4375,0.0,0.25,6
先來,10,22.0,58.6,27.0,85.2,0.0,0.5,2
免費,32,16.5,66.0625,2.0,5.3125,0.5,11.6875,11
免運,25,25.0,81.96,2.0,8.12,1.0,4.48,6
內心,13,19.0,38.38461538461539,2.0,10.461538461538462,0.0,0.15384615384615385,8
全家,10,4.5,15.0,0.0,0.5,0.0,1.0,3
全職,13,51.0,58.76923076923077,4.0,5.923076923076923,0.0,0.46153846153846156,5
全部,15,18.0,35.4,2.0,5.0,0.0,0.6,11
兩個,30,26.0,95.36666666666666,2.5,10.3,0.0,2.8333333333333335,15
公司,90,39.0,85.22222222222223,3.0,11.188888888888888,0.0,0.9222222222222223,17
公益,10,2.5,8.8,0.0,7.9,0.0,0.3,2
再來,12,31.5,97.41666666666667,5.0,13.833333333333334,1.0,2.5,8
冬天,12,21.0,50.583333333333336,2.0,3.1666666666666665,0.0,0.08333333333333333,6
出去,29,29.0,87.3103448275862,4.0,5.758620689655173,0.0,1.896551724137931,11
出國,12,22.5,76.58333333333333,2.5,4.583333333333333,0.0,1.5833333333333333,7
出現,36,20.5,40.5,1.5,10.583333333333334,0.0,0.19444444444444445,15
出貨,46,68.0,78.21739130434783,6.0,14.41304347826087,1.0,1.2391304347826086,9
出門,18,19.5,23.666666666666668,3.0,4.277777777777778,0.0,0.3333333333333333,11
分享,141,19.0,47.46099290780142,2.0,10.900709219858156,0.0,1.8865248226950355,25
分析,12,7.5,46.0,0.5,3.0833333333333335,0.0,8.0,6
分鐘,25,22.0,56.48,3.0,11.04,0.0,0.52,10
划算,10,20.0,27.8,0.5,4.8,1.0,2.0,5
利潤,10,76.5,60.3,4.0,5.2,2.5,2.0,5
到現,13,110.0,137.0,12.0,27.153846153846153,0.0,1.7692307692307692,12
前進,14,19.0,80.64285714285714,1.0,36.785714285714285,0.0,0.42857142857142855,10
剛剛,35,23.0,43.857142857142854,2.0,9.114285714285714,0.0,0.6571428571428571,20
剛好,29,27.0,52.724137931034484,3.0,7.103448275862069,1.0,2.9310344827586206,13
剩下,14,10.0,13.928571428571429,0.0,1.9285714285714286,0.0,0.8571428571428571,11
副業,13,1.0,22.615384615384617,0.0,2.076923076923077,0.0,0.07692307692307693,4
創意,15,10.0,17.333333333333332,0.0,2.8666666666666667,0.0,0.3333333333333333,9
創業,356,23.0,57.848314606741575,3.0,21.348314606741575,0.0,0.8174157303370787,24
創業者,16,10.5,23.5,2.0,16.9375,0.0,0.125,5
創造,26,28.5,73.6923076923077,2.5,9.076923076923077,0.0,1.0384615384615385,8
力量,26,5.0,13.923076923076923,0.0,1.1153846153846154,0.0,0.38461538461538464,8
功能,17,24.0,43.411764705882355,3.0,3.588235294117647,0.0,4.588235294117647,8
加上,21,28.0,82.19047619047619,2.0,12.0,0.0,1.619047619047619,10
加入,32,8.0,30.8125,0.0,6.6875,0.0,0.5625,12
加油,47,31.0,54.787234042553195,29.0,53.57446808510638,0.0,1.0212765957446808,9
加班,13,17.0,64.84615384615384,2.0,3.6923076923076925,0.0,0.9230769230769231,9
助理,10,4.5,6.8,1.0,1.7,0.0,0.1,3
努力,130,19.5,62.56153846153846,1.0,25.06153846153846,0.0,0.8076923076923077,25
勇敢,14,15.0,53.642857142857146,1.0,8.142857142857142,0.0,0.42857142857142855,4
動力,12,19.5,26.666666666666668,1.0,3.5833333333333335,0.0,0.25,7
動態,12,10.0,49.333333333333336,0.0,2.4166666666666665,0.0,1.0833333333333333,4
包含,21,6.0,18.285714285714285,0.0,2.0952380952380953,0.0,0.5714285714285714,8
包材,10,21.5,37.5,2.0,4.2,0.0,0.5,3
包裝,22,35.0,42.77272727272727,3.0,3.409090909090909,0.0,0.9545454545454546,10
包裹,14,95.0,101.42857142857143,3.0,10.857142857142858,1.0,1.0714285714285714,4
包貨,17,5.0,30.529411764705884,0.0,4.470588235294118,0.0,0.5294117647058824,4
升級,27,1.0,40.22222222222222,0.0,5.37037037037037,0.0,0.6666666666666666,8
半夜,12,17.0,29.083333333333332,2.5,4.333333333333333,0.0,0.3333333333333333,8
協助,17,1.0,16.58823529411765,0.0,1.9411764705882353,0.0,0.058823529411764705,5
即便,10,29.0,26.6,2.0,2.5,0.0,0.4,3
即可,16,13.5,16.5,1.0,5.1875,0.0,0.875,3
即將,11,38.0,28.636363636363637,1.0,4.2727272727272725,0.0,3.3636363636363638,7
原來,31,9.0,46.61290322580645,1.0,2.838709677419355,0.0,1.2258064516129032,17
原因,17,23.0,70.05882352941177,2.0,7.176470588235294,0.0,0.23529411764705882,10
原料,12,1.0,2.5833333333333335,0.0,0.9166666666666666,0.0,0.25,4
原本,22,22.5,34.63636363636363,3.0,4.954545454545454,0.0,0.45454545454545453,10
厲害,20,34.5,44.65,3.0,15.95,0.0,0.0,8
去年,21,23.0,37.04761904761905,1.0,2.8095238095238093,0.0,0.2857142857142857,10
參加,25,23.0,50.88,3.0,8.08,0.0,2.4,13
參考,19,19.0,28.63157894736842,1.0,16.157894736842106,0.0,0.5789473684210527,9
反而,30,8.5,23.1,0.0,2.2666666666666666,0.0,0.23333333333333334,12
取代,12,13.5,23.833333333333332,2.0,2.0833333333333335,0.0,0.5,5
受眾,26,8.0,30.192307692307693,0.0,1.0,0.0,0.6153846153846154,5
口味,27,38.0,48.22222222222222,4.0,5.592592592592593,1.0,2.074074074074074,10
另外,18,39.0,70.22222222222223,4.0,7.666666666666667,1.0,1.2777777777777777,12
只會,18,6.0,13.722222222222221,0.5,1.7222222222222223,0.0,0.0,10
只能,38,20.0,84.34210526315789,3.0,7.394736842105263,0.0,2.0526315789473686,19
可怕,10,12.0,81.2,3.0,24.2,0.0,1.1,7
可是,10,12.0,35.0,0.0,0.8,0.0,0.1,5
台中,13,18.0,17.307692307692307,0.0,8.923076923076923,0.0,0.38461538461538464,2
台北,25,8.0,68.28,1.0,8.48,0.0,0.52,8
台灣,37,11.0,22.89189189189189,0.0,2.5945945945945947,0.0,1.0,12
各位,48,33.5,59.875,8.0,34.020833333333336,0.0,1.5625,17
合作,50,11.5,31.94,1.0,13.64,0.0,0.36,15
同一,11,8.0,12.454545454545455,0.0,1.0909090909090908,0.0,0.0,8
同事,12,19.5,36.833333333333336,2.0,4.583333333333333,0.0,0.16666666666666666,6
同時,18,19.0,47.888888888888886,1.5,6.222222222222222,0.0,0.3333333333333333,11
同樣,15,32.0,56.6,2.0,3.6666666666666665,1.0,3.7333333333333334,10
吐司,39,21.0,34.61538461538461,2.0,6.205128205128205,2.0,2.3076923076923075,2
吸引,28,28.5,80.67857142857143,1.0,4.428571428571429,0.0,2.4285714285714284,11
呈現,13,46.0,100.61538461538461,5.0,6.923076923076923,1.0,5.461538461538462,5
告訴,17,22.0,83.58823529411765,2.0,7.588235294117647,1.0,2.0588235294117645,11
味道,29,25.0,43.758620689655174,3.0,6.827586206896552,0.0,1.1379310344827587,9
咖啡,20,9.0,39.65,2.5,5.95,0.0,0.7,10
品牌,126,18.5,50.57142857142857,2.0,21.706349206349206,0.0,1.6111111111111112,13
品質,37,42.0,75.48648648648648,4.0,8.486486486486486,0.0,0.7837837837837838,9
哈哈哈,18,34.0,148.16666666666666,6.5,11.833333333333334,0.0,0.8333333333333334,8
哪些,21,17.0,168.8095238095238,5.0,20.142857142857142,1.0,1.5238095238095237,9
哪裡,25,20.0,74.68,7.0,10.96,0.0,1.76,12
售完,10,90.5,94.1,8.0,12.6,2.0,2.4,3
商品,138,57.0,78.71014492753623,3.0,16.797101449275363,1.0,2.1594202898550723,11
喜歡,181,28.0,97.06077348066299,3.0,15.917127071823204,0.0,2.314917127071823,23
單價,12,163.0,203.25,21.0,22.416666666666668,5.0,9.25,3
單純,12,9.0,18.25,0.0,1.4166666666666667,0.0,0.25,10
單追,12,54.0,53.5,82.0,73.5,0.5,0.75,1
嘗試,36,35.5,54.333333333333336,2.0,4.166666666666667,0.0,0.9444444444444444,9
四年,28,20.0,37.285714285714285,2.0,5.928571428571429,0.0,0.2857142857142857,3
回到,18,13.0,29.72222222222222,2.0,5.888888888888889,0.0,0.1111111111111111,9
回家,22,18.0,40.13636363636363,3.0,4.409090909090909,0.0,0.9090909090909091,12
回應,10,29.0,76.0,2.0,2.0,1.5,17.6,6
回收,11,0.0,12.090909090909092,0.0,1.3636363636363635,0.0,0.09090909090909091,2
回覆,18,15.0,32.27777777777778,1.0,3.0555555555555554,0.0,0.5,10
回頭,10,29.0,109.6,4.0,7.9,0.0,2.4,9
回饋,21,41.0,48.42857142857143,5.0,9.476190476190476,2.0,3.380952380952381,10
困擾,13,7.0,17.153846153846153,2.0,5.076923076923077,0.0,0.23076923076923078,7
固定,10,14.0,71.1,0.0,4.7,0.0,1.5,7
圖片,27,36.0,153.03703703703704,4.0,4.925925925925926,2.0,6.0,6
團隊,24,5.5,12.083333333333334,1.0,1.7083333333333333,0.0,0.875,8
在家,23,26.0,58.73913043478261,4.0,6.521739130434782,0.0,0.17391304347826086,9
在意,12,37.0,215.66666666666666,1.5,10.666666666666666,1.0,2.75,7
地震,10,7.5,22.3,0.5,2.0,0.0,0.2,6
地點,12,12.0,14.333333333333334,0.5,8.25,0.0,1.0833333333333333,7
執行,17,19.0,25.352941176470587,1.0,3.1176470588235294,0.0,0.4117647058823529,7
基本,17,14.0,30.235294117647058,3.0,5.294117647058823,0.0,1.1764705882352942,7
基礎,10,206.0,126.5,10.0,6.4,45.0,27.0,5
堅持,22,48.0,88.9090909090909,8.5,43.36363636363637,0.0,1.4545454545454546,14
報名,24,9.0,11.25,0.5,3.4583333333333335,0.0,0.625,10
增加,27,21.0,94.11111111111111,2.0,6.333333333333333,0.0,3.8518518518518516,13
壓力,38,16.5,46.76315789473684,0.5,9.105263157894736,0.0,0.5526315789473685,17
多少,40,24.0,82.925,2.5,6.25,0.0,1.075,14
夥伴,26,10.5,15.653846153846153,1.0,1.5769230769230769,0.0,0.2692307692307692,9
大學,13,24.0,111.53846153846153,1.0,5.846153846153846,0.0,0.46153846153846156,5
大部分,11,57.0,65.27272727272727,3.0,2.727272727272727,0.0,0.7272727272727273,5
大量,13,23.0,88.53846153846153,3.0,7.6923076923076925,1.0,1.7692307692307692,9
天氣,31,30.0,58.54838709677419,3.0,7.838709677419355,0.0,1.1935483870967742,13
天然,11,51.0,61.45454545454545,3.0,6.181818181818182,1.0,3.6363636363636362,4
太多,16,32.0,57.625,1.5,3.375,0.0,1.4375,8
失去,15,29.0,135.4,1.0,2.466666666666667,0.0,4.533333333333333,8
失敗,14,35.0,43.92857142857143,3.0,7.928571428571429,0.0,0.6428571428571429,8
夾心,34,10.0,134.7058823529412,3.0,30.352941176470587,1.0,1.6176470588235294,1
女兒,11,9.0,17.454545454545453,4.0,5.7272727272727275,0.0,0.18181818181818182,5
女孩,40,5.5,9.8,4.0,7.625,0.0,0.025,2
女性,10,5.0,6.1,0.0,0.8,0.0,0.2,2
女生,95,4.0,14.157894736842104,0.0,3.557894736842105,0.0,0.21052631578947367,5
奶酥,23,31.0,40.08695652173913,3.0,6.260869565217392,3.0,3.1739130434782608,1
好吃,36,33.5,81.33333333333333,6.0,16.944444444444443,1.0,2.138888888888889,10
好多,23,23.0,50.56521739130435,2.0,5.739130434782608,0.0,0.6086956521739131,13
好奇,17,20.0,149.52941176470588,13.0,48.0,0.0,0.7058823529411765,8
好好,42,21.5,56.333333333333336,1.5,8.476190476190476,0.0,0.38095238095238093,17
好玩,16,22.5,50.5625,2.5,6.0625,0.0,0.5625,12
好看,18,24.0,94.44444444444444,2.0,4.111111111111111,0.0,2.8333333333333335,9
如下,10,9.5,113.2,3.5,31.1,0.0,24.6,6
妹妹,11,25.0,78.54545454545455,2.0,1.9090909090909092,0.0,0.09090909090909091,3
媽媽,16,29.0,58.0625,3.0,4.25,0.0,0.6875,7
存在,17,10.0,36.529411764705884,2.0,2.764705882352941,0.0,0.7058823529411765,12
存款,15,30.0,145.06666666666666,2.0,9.133333333333333,0.0,1.8666666666666667,6
孩子,12,12.0,15.083333333333334,2.0,5.416666666666667,0.0,0.08333333333333333,6
學員,10,5.5,6.4,0.0,0.5,0.0,0.2,4
學會,20,22.5,58.5,0.0,6.15,0.0,0.4,9
學生,19,12.0,34.68421052631579,1.0,3.8947368421052633,0.0,0.3157894736842105,9
學習,48,32.0,61.354166666666664,2.0,6.583333333333333,0.0,1.6666666666666667,14
宇宙,13,4.0,12.23076923076923,0.0,1.3076923076923077,0.0,0.3076923076923077,8
安全,13,9.0,13.923076923076923,2.0,4.923076923076923,0.0,0.0,8
安心,15,19.0,46.2,1.0,5.4,1.0,3.2666666666666666,8
安息,11,9.0,28.727272727272727,3.0,3.0,0.0,0.0,1
安排,22,21.0,59.86363636363637,2.5,5.681818181818182,0.0,1.1818181818181819,9
安親,16,40.0,45.875,48.5,53.1875,0.0,0.5,1
完售,23,132.0,132.6086956521739,12.0,13.869565217391305,1.0,1.173913043478261,3
完成,56,10.0,18.642857142857142,1.0,3.0535714285714284,0.0,0.35714285714285715,13
完整,34,12.5,35.88235294117647,1.0,7.794117647058823,0.0,0.6176470588235294,12
完美,15,4.0,21.4,0.0,2.3333333333333335,0.0,0.7333333333333333,8
官方,11,6.0,12.090909090909092,0.0,1.0909090909090908,0.0,1.4545454545454546,5
官網,17,13.0,152.52941176470588,3.0,49.411764705882355,0.0,1.1764705882352942,6
定位,12,5.0,25.5,1.0,2.6666666666666665,0.0,0.3333333333333333,8
客人,82,30.0,92.54878048780488,5.0,11.658536585365853,0.0,1.4390243902439024,18
客戶,76,9.0,76.73684210526316,0.0,3.210526315789474,0.0,2.75,13
客服,10,25.0,82.3,4.5,8.9,0.0,0.8,8
宣布,10,14.5,128.1,1.5,34.0,0.0,24.6,6
害怕,12,13.5,149.66666666666666,1.5,2.8333333333333335,0.0,5.666666666666667,7
家人,20,48.0,39.05,1.0,6.75,0.0,0.95,11
家庭,10,10.0,22.0,2.0,2.3,0.0,0.3,5
容易,40,18.0,60.425,2.0,13.775,0.0,1.725,18
實務,11,6.0,6.818181818181818,0.0,0.09090909090909091,0.0,0.0,1
實在,13,23.0,57.76923076923077,3.0,10.692307692307692,0.0,0.23076923076923078,8
實測,31,9.0,12.35483870967742,5.0,9.451612903225806,0.0,0.03225806451612903,2
實際,15,9.0,60.333333333333336,0.0,1.4666666666666666,0.0,1.6666666666666667,9
實體,22,10.0,41.72727272727273,0.0,2.5,0.0,1.2272727272727273,10
專業,30,4.5,29.633333333333333,0.0,1.3,0.0,0.2,13
對方,25,23.0,186.2,1.0,3.0,0.0,6.0,7
對象,13,3.0,69.3076923076923,0.0,4.846153846153846,0.0,0.38461538461538464,6
導入,21,0.0,7.238095238095238,0.0,0.23809523809523808,0.0,0.47619047619047616,5
導致,10,25.0,32.2,2.0,3.6,0.0,0.3,4
小小的,12,32.0,122.75,4.5,20.25,0.0,2.5,9
小心,11,38.0,80.81818181818181,8.0,46.54545454545455,0.0,1.4545454545454546,8
小時,30,19.0,66.86666666666666,3.0,6.333333333333333,0.0,1.8333333333333333,12
小真實,13,13.0,15.76923076923077,2.0,2.3076923076923075,2.0,2.076923076923077,1
小編,22,33.5,63.54545454545455,6.5,78.72727272727273,2.0,2.772727272727273,7
小蜜,15,53.0,79.06666666666666,12.0,43.8,2.0,4.266666666666667,1
小資,29,9.0,12.206896551724139,6.0,10.068965517241379,0.0,0.034482758620689655,2
尤其,13,22.0,140.84615384615384,2.0,10.923076923076923,0.0,2.769230769230769,10
就會,13,44.0,78.76923076923077,3.0,6.0,0.0,0.23076923076923078,7
就要,16,15.5,82.75,3.0,8.0625,0.5,2.875,12
尺寸,10,5.0,20.4,0.0,0.8,0.0,0.6,5
工作,135,32.0,70.16296296296296,3.0,6.940740740740741,0.0,1.1111111111111112,22
工作室,16,95.0,162.0,9.5,80.4375,1.5,2.5,7
工具,22,7.0,24.0,1.0,4.636363636363637,0.0,0.8181818181818182,9
工廠,103,0.0,7.145631067961165,0.0,1.1844660194174756,0.0,0.038834951456310676,4
左右,11,101.0,113.54545454545455,9.0,11.0,1.0,1.0,4
市場,61,5.0,35.01639344262295,1.0,3.9508196721311477,0.0,1.0655737704918034,14
市集,10,13.0,31.3,1.0,5.8,1.0,2.6,3
希望,79,24.0,73.10126582278481,4.0,25.075949367088608,0.0,1.2658227848101267,21
帳號,25,21.0,70.6,3.0,9.32,0.0,0.88,11
帶來,13,18.0,20.692307692307693,2.0,2.769230769230769,0.0,0.6923076923076923,7
幫助,36,22.5,37.02777777777778,1.0,4.388888888888889,0.0,0.75,12
幫忙,12,16.0,32.916666666666664,2.5,5.166666666666667,0.0,1.0,8
平台,28,24.0,49.107142857142854,2.0,7.607142857142857,0.0,2.7857142857142856,9
平安,10,9.0,14.5,0.5,1.5,0.0,0.0,7
平常,17,24.0,75.0,2.0,3.9411764705882355,0.0,0.9411764705882353,9
年前,13,38.0,107.61538461538461,9.0,31.615384615384617,0.0,1.7692307692307692,10
年底,11,21.0,50.18181818181818,3.0,19.09090909090909,0.0,0.18181818181818182,5
幸福,28,15.0,58.035714285714285,1.0,3.357142857142857,0.0,1.8571428571428572,12
幾乎,11,33.0,97.0909090909091,2.0,11.545454545454545,0.0,1.2727272727272727,8
幾個,34,25.0,48.14705882352941,4.0,11.294117647058824,0.0,1.0294117647058822,15
幾天,12,34.5,111.75,3.0,10.583333333333334,0.0,3.4166666666666665,8
底下,30,1.0,4.833333333333333,0.0,1.2,0.0,0.1,6
底氣,32,2.5,7.1875,0.0,0.15625,0.0,0.34375,5
店家,16,49.5,127.1875,26.0,64.75,0.5,4.0,7
廠商,27,22.0,43.7037037037037,2.0,5.185185185185185,0.0,0.14814814814814814,9
廣告,204,10.0,33.5735294117647,0.0,3.715686274509804,0.0,1.4068627450980393,10
建立,23,6.0,27.782608695652176,0.0,4.521739130434782,0.0,0.5217391304347826,11
建議,41,21.0,42.24390243902439,1.0,5.634146341463414,0.0,1.170731707317073,15
形象,12,4.5,24.0,1.0,1.25,0.0,0.25,4
影片,74,13.5,61.95945945945946,1.0,14.486486486486486,0.0,1.0945945945945945,16
影音,24,10.0,12.375,1.5,4.5,0.0,0.9166666666666666,8
影響,46,2.5,20.47826086956522,0.0,2.869565217391304,0.0,0.43478260869565216,14
彼此,17,4.0,39.8235294117647,1.0,2.411764705882353,0.0,0.058823529411764705,9
很大,10,27.5,138.7,5.5,13.7,0.0,1.1,7
很快,54,13.0,37.5,4.0,16.37037037037037,0.0,0.2777777777777778,13
很棒,10,78.5,96.6,12.0,63.0,1.5,2.3,6
很難,10,12.5,24.9,0.5,18.9,0.0,1.4,9
得到,28,28.0,74.78571428571429,1.0,21.321428571428573,0.0,0.8928571428571429,16
徵關稅,12,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,1
心得,11,18.0,116.18181818181819,2.0,8.545454545454545,0.0,2.4545454545454546,7
心情,22,19.5,33.72727272727273,1.5,10.363636363636363,0.0,0.4090909090909091,13
心想,20,2.0,13.25,0.0,2.0,0.0,0.2,4
心理,15,9.0,49.733333333333334,0.0,3.6,0.0,0.5333333333333333,9
心裡,35,15.0,69.82857142857142,1.0,6.885714285714286,0.0,1.3142857142857143,12
忙碌,11,29.0,40.18181818181818,2.0,7.7272727272727275,0.0,0.2727272727272727,7
快樂,41,13.0,68.0,2.0,5.536585365853658,0.0,2.4146341463414633,17
快速,23,17.0,21.565217391304348,0.0,2.130434782608696,0.0,0.5217391304347826,13
忽略,12,8.0,17.166666666666668,1.0,2.1666666666666665,0.0,0.5,8
思維,21,22.0,26.38095238095238,2.0,2.3333333333333335,0.0,0.3333333333333333,8
思考,48,22.0,59.5625,1.0,6.479166666666667,0.0,1.3125,15
悠香苑,30,1.0,2.033333333333333,0.0,0.36666666666666664,0.0,0.0,1
情境,10,23.5,51.7,1.0,2.6,0.0,2.2,4
情況,11,14.0,22.818181818181817,1.0,1.2727272727272727,0.0,0.0,6
情緒,46,6.0,16.456521739130434,0.0,2.5434782608695654,0.0,0.17391304347826086,12
想像,14,11.0,63.92857142857143,0.5,1.5714285714285714,0.0,0.14285714285714285,3
想到,33,25.0,75.3030303030303,2.0,14.272727272727273,0.0,1.9393939393939394,16
想法,36,35.0,59.388888888888886,1.0,7.0,0.0,0.5,13
想要,87,19.0,49.0,2.0,6.195402298850575,0.0,0.5977011494252874,22
想起,15,11.0,64.26666666666667,2.0,8.933333333333334,0.0,0.6,11
意識,11,11.0,61.90909090909091,3.0,9.545454545454545,0.0,0.5454545454545454,8
感到,14,30.0,92.42857142857143,2.0,2.2857142857142856,0.0,2.4285714285714284,5
感動,11,12.0,167.8181818181818,2.0,8.545454545454545,0.0,2.3636363636363638,7
感受,27,15.0,21.185185185185187,1.0,4.703703703703703,0.0,0.3333333333333333,10
感恩,13,49.0,39.0,0.0,1.8461538461538463,1.0,1.0,6
感情,27,4.0,110.51851851851852,0.0,4.444444444444445,0.0,1.1111111111111112,5
感謝,62,63.0,88.25806451612904,8.0,11.016129032258064,0.5,1.0,15
慢慢,97,40.0,99.85567010309278,4.0,26.02061855670103,0.0,1.8453608247422681,18
懂得,12,2.5,9.666666666666666,0.0,2.5833333333333335,0.0,0.25,9
成功,48,15.5,32.583333333333336,2.0,8.354166666666666,0.0,0.3333333333333333,21
成就感,14,20.0,27.928571428571427,0.5,9.142857142857142,0.0,0.6428571428571429,8
成效,13,10.0,17.076923076923077,0.0,1.1538461538461537,0.0,0.46153846153846156,5
成本,51,25.0,58.0,2.0,6.980392156862745,0.0,1.0588235294117647,12
成為,34,16.0,24.147058823529413,0.5,3.0,0.0,0.47058823529411764,14
成熟,10,4.0,116.0,0.5,6.5,0.0,0.8,6
成立,10,71.0,103.7,3.0,10.8,0.5,0.6,3
成長,67,20.0,52.62686567164179,1.0,12.82089552238806,0.0,0.7014925373134329,17
我會,39,26.0,68.33333333333333,2.0,20.974358974358974,0.0,1.4102564102564104,17
我現,20,24.0,126.85,1.0,6.05,0.0,0.35,12
我要,20,26.5,72.2,3.0,21.3,1.0,1.6,11
我覺,26,24.5,155.19230769230768,2.0,6.884615384615385,0.0,3.769230769230769,12
手上,10,18.0,17.9,2.5,9.5,0.0,0.1,8
手作,11,21.0,48.09090909090909,19.0,55.45454545454545,2.0,2.8181818181818183,4
手機,10,15.0,61.2,2.0,5.0,0.0,1.2,9
才能,35,28.0,70.11428571428571,3.0,4.057142857142857,0.0,0.6,16
打造,18,10.0,32.05555555555556,2.0,5.277777777777778,0.0,2.9444444444444446,9
打開,18,12.0,32.666666666666664,1.0,5.222222222222222,0.0,1.1666666666666667,9
批發,36,20.5,31.36111111111111,2.0,8.805555555555555,0.0,0.3333333333333333,3
找到,51,29.0,82.58823529411765,1.0,14.196078431372548,0.0,0.9019607843137255,16
技巧,20,10.5,26.35,0.0,3.2,0.0,0.55,5
技能,14,17.0,63.714285714285715,1.0,5.928571428571429,0.0,0.14285714285714285,9
技術,31,2.0,13.612903225806452,0.0,2.129032258064516,0.0,0.45161290322580644,9
投入,16,31.0,111.3125,3.0,8.4375,0.0,0.6875,8
投放,16,10.5,19.4375,1.0,4.125,0.0,0.5625,4
投資,20,17.0,23.15,1.0,2.9,0.0,0.25,8
折扣,17,10.0,35.705882352941174,0.0,5.117647058823529,1.0,2.1176470588235294,6
拍照,13,180.0,220.84615384615384,7.0,7.461538461538462,4.0,8.0,5
拍片,11,8.0,18.818181818181817,0.0,1.8181818181818181,0.0,0.09090909090909091,3
拿到,24,18.0,41.5,0.0,4.875,0.0,1.25,10
持續,29,28.0,50.51724137931034,2.0,32.724137931034484,0.0,0.9655172413793104,16
指令,10,40.0,47.3,2.0,2.0,3.0,2.8,1
挑戰,14,41.0,79.64285714285714,3.5,6.214285714285714,0.0,0.21428571428571427,9
挑選,13,23.0,34.46153846153846,1.0,5.846153846153846,1.0,0.9230769230769231,7
捷運,10,24.0,108.0,0.0,1.1,1.0,4.3,6
排版,12,117.5,186.33333333333334,3.0,6.833333333333333,2.5,5.833333333333333,4
排隊,11,55.0,144.8181818181818,3.0,6.818181818181818,1.0,3.1818181818181817,7
