words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
財富,11,3.0,2.727272727272727,0.0,0.45454545454545453,0.0,0.0,5
買二送,13,1.0,1.3076923076923077,0.0,0.23076923076923078,0.0,0.3076923076923077,1
資料,14,3.5,10.785714285714286,0.0,9.142857142857142,0.0,0.07142857142857142,6
資訊,12,3.0,9.666666666666666,0.0,1.4166666666666667,0.0,1.1666666666666667,5
質感,18,0.0,12.666666666666666,0.0,10.11111111111111,0.0,0.16666666666666666,6
起批,10,2.0,17.7,0.0,3.1,0.0,0.0,1
超級,16,2.0,5.875,0.0,0.875,0.0,0.125,6
越來,21,2.0,4.285714285714286,0.0,0.47619047619047616,0.0,0.09523809523809523,8
趕快,16,1.0,1.5625,0.0,0.9375,0.0,0.25,6
路上,18,9.0,19.38888888888889,1.0,7.277777777777778,0.0,0.3888888888888889,9
身心,15,2.0,2.7333333333333334,1.0,1.1333333333333333,0.0,0.13333333333333333,2
身體,14,7.0,7.785714285714286,0.5,3.7142857142857144,0.0,0.07142857142857142,7
轉型,17,2.0,4.411764705882353,1.0,2.823529411764706,0.0,0.35294117647058826,3
辦法,14,4.5,18.214285714285715,1.5,4.714285714285714,0.0,0.07142857142857142,10
透過,14,2.0,3.7857142857142856,0.0,0.6428571428571429,0.0,0.14285714285714285,8
這件,11,2.0,8.545454545454545,0.0,2.8181818181818183,0.0,0.36363636363636365,7
這是,26,2.5,12.0,0.5,6.153846153846154,0.0,0.38461538461538464,12
連假,12,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,2
連結,23,1.0,3.391304347826087,0.0,1.1304347826086956,0.0,0.21739130434782608,9
遇到,24,15.0,36.75,2.0,3.7916666666666665,0.0,0.9583333333333334,9
運費,21,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,2
過年,13,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,2
過程,15,3.0,6.0,0.0,1.0,0.0,0.2,11
適合,41,1.0,3.4634146341463414,0.0,1.9024390243902438,0.0,0.0,12
選擇,26,3.0,4.846153846153846,0.0,1.0769230769230769,0.0,0.11538461538461539,11
