words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
心咒,11,12.0,15.090909090909092,0.0,0.0,0.0,0.18181818181818182,1
快樂,10,43.5,42.6,8.5,11.6,0.0,0.1,3
快速,18,10.0,18.0,0.0,1.8888888888888888,0.0,0.3333333333333333,4
思維,38,4.0,10.421052631578947,0.0,0.3157894736842105,0.0,0.34210526315789475,4
思考,52,5.0,15.51923076923077,0.0,1.7884615384615385,0.0,0.25,4
情況,15,9.0,13.066666666666666,0.0,0.6,0.0,0.2,4
情緒,36,44.0,58.30555555555556,7.0,6.0,1.0,1.5,5
想法,16,10.0,21.0,1.5,2.75,0.0,0.5,4
想要,21,17.0,25.571428571428573,1.0,4.714285714285714,0.0,0.3333333333333333,3
意識,10,17.5,30.6,0.5,4.5,0.5,0.8,3
感受,14,9.5,49.5,0.5,3.7857142857142856,0.0,2.9285714285714284,4
慢慢,45,14.0,26.244444444444444,0.0,2.111111111111111,0.0,0.2222222222222222,5
懂得,11,14.0,24.0,0.0,0.18181818181818182,0.0,0.5454545454545454,4
成功,27,12.0,11.62962962962963,1.0,1.1851851851851851,0.0,0.2222222222222222,5
成效,11,19.0,18.636363636363637,0.0,0.5454545454545454,0.0,0.45454545454545453,2
成本,13,15.0,23.53846153846154,2.0,3.1538461538461537,0.0,0.3076923076923077,3
成為,14,8.0,37.07142857142857,1.5,1.8571428571428572,0.0,0.07142857142857142,3
成長,32,17.0,35.78125,0.0,2.5,0.0,0.46875,5
我會,11,22.0,72.0,2.0,9.272727272727273,1.0,4.636363636363637,3
才能,26,7.5,13.884615384615385,0.0,0.5,0.0,0.3076923076923077,4
打造,19,15.0,18.210526315789473,1.0,1.4210526315789473,0.0,0.3684210526315789,3
找到,19,13.0,13.894736842105264,2.0,2.263157894736842,0.0,0.21052631578947367,2
技能,16,16.0,21.125,1.5,2.9375,0.0,0.5,2
技術,21,7.0,8.428571428571429,0.0,0.47619047619047616,0.0,0.14285714285714285,3
拒絕,13,11.0,10.76923076923077,0.0,0.46153846153846156,0.0,0.07692307692307693,3
招募,13,5.0,8.692307692307692,0.0,1.1538461538461537,0.0,0.15384615384615385,3
持續,43,17.0,77.83720930232558,1.0,15.372093023255815,0.0,1.0,4
授課,18,2.0,2.2222222222222223,0.0,0.1111111111111111,0.0,0.0,2
掌握,10,14.0,19.6,0.0,0.7,0.5,0.5,3
接住,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1
控制,11,11.0,9.454545454545455,0.0,0.09090909090909091,0.0,0.36363636363636365,4
控管,15,16.0,19.333333333333332,0.0,1.1333333333333333,1.0,0.6666666666666666,1
推動,19,11.0,12.894736842105264,0.0,0.631578947368421,1.0,0.5789473684210527,2
推薦,13,12.0,29.384615384615383,7.0,10.461538461538462,0.0,0.7692307692307693,4
推進,12,20.5,28.0,1.0,2.1666666666666665,0.0,0.4166666666666667,4
提供,17,14.0,16.705882352941178,0.0,0.47058823529411764,0.0,0.35294117647058826,4
提升,44,5.0,16.295454545454547,0.0,1.0909090909090908,0.0,0.36363636363636365,3
提醒,91,42.0,37.43956043956044,6.0,4.450549450549451,1.0,1.0879120879120878,5
搭配,18,2.0,2.2777777777777777,0.0,0.05555555555555555,0.0,0.0,2
摩擦,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1
擅長,21,25.0,26.80952380952381,0.0,1.1904761904761905,0.0,0.42857142857142855,3
操作,13,12.0,11.153846153846153,0.0,0.6923076923076923,1.0,0.5384615384615384,3
支持,12,19.0,118.0,2.0,17.583333333333332,0.0,0.8333333333333334,4
支援,10,16.0,16.2,0.0,0.8,1.0,0.8,1
收入,10,19.0,19.7,1.0,2.4,0.0,0.3,1
改善,15,10.0,10.133333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,4
改變,21,9.0,46.57142857142857,0.0,2.7142857142857144,0.0,2.380952380952381,4
放下,10,8.0,10.4,0.0,0.2,0.0,0.0,2
故事,14,10.0,12.357142857142858,0.0,0.6428571428571429,0.0,0.35714285714285715,3
效率,18,15.0,17.77777777777778,0.0,0.6666666666666666,0.0,0.3333333333333333,4
效能,11,10.0,19.818181818181817,0.0,0.6363636363636364,0.0,0.5454545454545454,1
教學,16,7.0,23.5,1.0,3.0,0.0,1.5,2
教育,12,6.0,13.416666666666666,2.0,2.8333333333333335,0.0,0.3333333333333333,3
整合,27,15.0,15.851851851851851,0.0,0.6666666666666666,0.0,0.48148148148148145,3
整理,19,32.0,27.31578947368421,0.0,2.1052631578947367,0.0,0.5789473684210527,4
數位,24,19.0,20.541666666666668,0.0,7.583333333333333,0.0,0.6666666666666666,2
數位遊牧,21,26.0,20.095238095238095,3.0,2.7142857142857144,1.0,0.6190476190476191,1
數據,24,16.0,17.458333333333332,0.0,0.8333333333333334,0.0,0.3333333333333333,3
文化,15,5.0,12.133333333333333,1.0,1.0666666666666667,0.0,0.06666666666666667,2
新創,27,3.0,5.666666666666667,0.0,0.5555555555555556,0.0,0.07407407407407407,2
方向,17,10.0,10.117647058823529,0.0,0.7647058823529411,0.0,0.0,4
方案,15,11.0,19.666666666666668,0.0,0.6,0.0,0.4666666666666667,3
方法,21,2.0,5.857142857142857,0.0,0.6190476190476191,0.0,0.047619047619047616,3
旅居,11,23.0,27.0,4.0,4.636363636363637,0.0,0.09090909090909091,1
旅行,12,3.0,8.583333333333334,1.0,0.8333333333333334,0.0,0.0,2
日本,11,17.0,20.0,1.0,1.5454545454545454,0.0,0.2727272727272727,3
早上,15,19.0,33.2,2.0,4.066666666666666,0.0,1.0,3
明天,17,10.0,15.588235294117647,0.0,0.4117647058823529,0.0,0.0,5
時代,12,7.5,18.0,0.5,1.8333333333333333,0.0,0.9166666666666666,2
晚上,16,8.0,18.375,0.0,5.1875,0.0,0.4375,4
更好,16,16.0,25.0625,1.5,5.4375,0.0,0.125,4
最好,10,7.5,7.5,0.0,1.0,0.0,0.0,3
有些,16,7.0,35.25,1.0,9.8125,0.0,0.375,6
有名,20,2.0,2.45,0.0,0.0,0.0,0.0,1
朋友,71,78.0,107.97183098591549,18.0,33.028169014084504,0.0,0.5774647887323944,5
服務,11,9.0,11.272727272727273,0.0,0.18181818181818182,1.0,0.5454545454545454,3
期待,17,32.0,84.52941176470588,2.0,11.647058823529411,0.0,3.235294117647059,4
未來,23,7.0,17.869565217391305,2.0,2.608695652173913,0.0,0.34782608695652173,3
本來,12,13.5,24.166666666666668,2.0,2.3333333333333335,0.0,0.25,5
架構,18,10.0,16.555555555555557,0.0,0.9444444444444444,0.0,0.4444444444444444,3
核心,12,9.5,73.58333333333333,0.5,3.0833333333333335,0.0,2.4166666666666665,4
桌遊,18,2.0,2.4444444444444446,0.0,0.0,0.0,0.0,1
業務,29,17.0,20.03448275862069,1.0,1.7586206896551724,0.0,0.3448275862068966,3
模型,10,12.0,28.8,0.0,1.8,0.0,0.4,3
模式,38,3.0,9.657894736842104,0.0,0.9736842105263158,0.0,0.13157894736842105,5
模擬,21,2.0,4.0,0.0,0.047619047619047616,0.0,0.047619047619047616,2
機制,10,9.0,23.8,0.0,1.1,0.0,0.3,3
機會,38,18.0,49.78947368421053,2.0,9.31578947368421,0.0,0.5526315789473685,5
歡迎,39,3.0,12.871794871794872,0.0,7.256410256410256,0.0,0.20512820512820512,3
每天,40,42.0,61.7,4.5,5.95,1.0,3.15,5
每週,11,12.0,24.818181818181817,0.0,1.9090909090909092,0.0,1.0909090909090908,3
氣場,19,45.0,54.526315789473685,7.0,7.052631578947368,2.0,1.736842105263158,1
永遠,17,19.0,61.529411764705884,1.0,10.0,0.0,0.35294117647058826,5
決定,20,19.5,72.25,1.0,7.45,0.0,3.3,6
決策,15,13.0,13.533333333333333,1.0,1.6666666666666667,1.0,0.5333333333333333,3
沒人,14,114.0,140.57142857142858,14.0,36.07142857142857,0.0,0.7142857142857143,4
注意,23,43.0,46.78260869565217,7.0,6.217391304347826,1.0,1.391304347826087,3
洞察,11,14.0,20.181818181818183,0.0,0.7272727272727273,1.0,0.5454545454545454,2
活動,55,17.0,21.98181818181818,1.0,3.1272727272727274,0.0,0.45454545454545453,5
流利,21,16.0,18.904761904761905,0.0,1.1904761904761905,0.0,0.47619047619047616,1
流程,45,13.0,16.377777777777776,0.0,1.3555555555555556,0.0,0.5333333333333333,3
流量,12,12.0,38.416666666666664,1.0,11.083333333333334,0.0,0.4166666666666667,4
清楚,23,6.0,12.434782608695652,0.0,1.0,0.0,0.13043478260869565,4
準備,13,13.0,18.692307692307693,0.0,2.6923076923076925,0.0,0.23076923076923078,4
溝通,33,14.0,34.72727272727273,1.0,2.9696969696969697,0.0,1.5757575757575757,4
無法,31,3.0,7.548387096774194,0.0,1.0,0.0,0.0967741935483871,3
焦慮,11,6.0,11.0,1.0,1.3636363636363635,0.0,0.2727272727272727,2
熟悉,75,12.0,15.866666666666667,0.0,0.7066666666666667,0.0,0.49333333333333335,2
營運,13,14.0,17.692307692307693,1.0,1.3846153846153846,0.0,0.3076923076923077,2
物流,10,9.5,12.7,0.0,0.7,0.0,0.4,1
狀態,17,14.0,24.0,0.0,1.5294117647058822,0.0,0.5882352941176471,5
獨立,20,13.5,20.5,0.5,1.25,1.0,0.65,1
獲得,11,7.0,9.363636363636363,1.0,1.3636363636363635,0.0,0.2727272727272727,2
獵頭,15,202.0,188.0,3.0,3.6666666666666665,0.0,2.3333333333333335,1
玄學,43,30.0,32.604651162790695,0.0,2.9069767441860463,0.0,0.7209302325581395,1
玄學上,16,11.0,12.625,0.0,0.0,0.0,0.0625,1
玄學裡,15,10.0,12.933333333333334,0.0,0.0,0.0,0.0,1
現況,21,2.0,4.333333333333333,0.0,2.238095238095238,0.0,0.0,2
理解,20,10.5,18.7,0.0,0.9,0.0,0.55,4
環境,14,13.0,14.357142857142858,0.5,1.6428571428571428,0.0,0.2857142857142857,3
甜點,44,116.0,142.0,35.5,42.31818181818182,1.0,0.9090909090909091,2
生存,21,9.0,11.380952380952381,0.0,0.047619047619047616,0.0,0.23809523809523808,1
生死,22,2.0,2.6818181818181817,0.0,0.22727272727272727,0.0,0.0,1
生活,48,12.0,22.333333333333332,0.0,1.4166666666666667,0.0,0.3541666666666667,6
生肖,35,45.0,54.77142857142857,7.0,7.085714285714285,2.0,1.7142857142857142,2
產品,82,5.0,16.670731707317074,0.0,3.0121951219512195,0.0,0.32926829268292684,5
產業,32,17.0,41.4375,0.0,1.3125,0.5,0.84375,3
由布姐,17,2.0,2.0588235294117645,0.0,0.0,0.0,0.0,1
申請,12,7.0,13.0,0.0,4.0,1.0,1.3333333333333333,2
留言,34,42.0,33.294117647058826,6.0,5.264705882352941,0.5,0.8823529411764706,5
發展,10,11.5,20.9,0.0,3.6,0.0,0.2,3
發文,12,174.5,162.5,43.0,49.75,0.0,0.9166666666666666,2
發現,47,9.0,31.638297872340427,1.0,3.872340425531915,0.0,1.0851063829787233,6
發生,10,7.0,25.6,0.0,0.8,0.0,1.0,4
目標,36,17.0,29.583333333333332,0.0,1.5833333333333333,0.0,0.6944444444444444,4
直接,26,7.0,15.5,0.0,1.2692307692307692,0.0,0.23076923076923078,4
相信,12,15.5,21.583333333333332,0.0,2.5833333333333335,0.0,0.08333333333333333,4
相關,91,14.0,19.494505494505493,0.0,1.10989010989011,1.0,0.5494505494505495,4
看看,16,6.5,12.1875,0.0,1.625,0.0,0.3125,5
真心,24,65.0,127.95833333333333,2.5,3.5,0.0,1.875,5
知名,16,14.5,29.625,1.0,3.125,1.0,0.875,2
知識,13,10.0,13.923076923076923,1.0,1.3076923076923077,0.0,0.07692307692307693,4
社群,32,14.5,18.78125,1.0,4.4375,0.0,0.40625,4
科技,27,13.0,19.14814814814815,1.0,1.0740740740740742,0.0,0.4074074074074074,3
穩一點,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1
穩定,33,10.0,80.6969696969697,0.0,1.6363636363636365,0.0,1.2424242424242424,5
突然,16,9.0,26.75,0.0,5.375,0.0,0.375,5
突破,20,2.0,2.9,0.0,0.05,0.0,0.0,2
第一,13,8.0,35.46153846153846,1.0,4.461538461538462,0.0,1.3846153846153846,4
答案,18,13.0,24.555555555555557,1.0,1.5555555555555556,0.0,0.9444444444444444,3
策略,38,17.0,21.763157894736842,0.0,1.4473684210526316,0.0,0.4473684210526316,3
管理,68,14.0,18.38235294117647,0.0,1.25,0.0,0.6323529411764706,3
節奏,22,15.0,33.59090909090909,0.5,2.0,0.0,0.6363636363636364,5
簡單,16,15.0,43.875,2.0,10.0,0.0,0.4375,5
粉絲,13,122.0,124.0,43.0,47.23076923076923,1.0,1.0769230769230769,2
精通,19,14.0,21.63157894736842,0.0,0.8421052631578947,0.0,0.5263157894736842,2
系統,38,12.0,16.157894736842106,0.0,1.5,0.0,0.21052631578947367,4
累積,12,23.5,62.666666666666664,1.5,6.666666666666667,0.0,1.0833333333333333,5
組織,17,14.0,11.705882352941176,1.0,1.0588235294117647,0.0,0.47058823529411764,4
經營,50,22.0,49.68,1.0,11.9,0.0,0.64,5
經營脆,30,151.5,195.5,54.5,63.266666666666666,0.0,0.9666666666666667,1
經理,56,3.0,8.107142857142858,0.0,0.26785714285714285,0.0,0.17857142857142858,2
經驗,199,14.0,18.407035175879397,0.0,1.0452261306532664,0.0,0.507537688442211,3
網站,16,14.0,17.125,2.0,8.1875,0.0,0.0,2
總結,11,9.0,15.090909090909092,0.0,0.7272727272727273,0.0,0.09090909090909091,3
習慣,13,8.0,55.84615384615385,1.0,2.0,0.0,0.7692307692307693,4
職場,99,9.0,24.696969696969695,0.0,1.0707070707070707,0.0,0.8282828282828283,4
職缺,78,15.0,20.256410256410255,0.0,1.0256410256410255,1.0,0.5512820512820513,1
背景,18,14.0,18.27777777777778,0.0,1.1666666666666667,0.0,0.3888888888888889,3
胖胖,18,11.5,31.166666666666668,0.0,0.2222222222222222,0.0,1.1666666666666667,1
能力,101,8.0,26.821782178217823,0.0,1.7623762376237624,0.0,0.8415841584158416,4
能量,45,14.0,31.08888888888889,0.0,1.7777777777777777,0.0,1.1333333333333333,4
自媒體,15,15.0,26.666666666666668,2.0,4.866666666666666,0.0,0.8,1
自我,12,9.5,11.583333333333334,1.0,1.5,0.0,0.4166666666666667,3
自然,18,16.0,49.388888888888886,0.0,4.944444444444445,0.0,1.3333333333333333,5
英文,20,16.5,17.75,0.0,1.15,0.5,0.55,2
萬粉,16,131.0,123.25,45.0,43.625,0.0,0.625,2
落地,19,10.0,16.736842105263158,0.0,0.6842105263157895,0.0,0.5263157894736842,3
